body_length,observation_count,cap_degree,drift_schedule,schedule_beta,unique_permutations,sampled_permutations,seed_count,exhaustive_enumeration_used,exact_rational_arithmetic_used,executions,mean_output,std_dev,range,coefficient_of_variation,min_output,max_output,exact_min_output,exact_max_output,exact_range
3,3,4,exponential_decay,1/20,20,20,0,True,True,20,800810.7822671155,52221.09972131648,182507.2203647472,0.065210285473,679139.3020239508,861646.522388698,943996893781500061399/1389990081516750,1197680119893690466069/1389990081516750,134223929159889103/735444487575
3,3,5,exponential_decay,1/20,20,20,0,True,True,20,29788308.026091255,1942504.0701324262,6788846.276294763,0.065210285473,25262410.508561414,32051256.784856178,239018607894100974892635376889/9461433136521066986250,303250823011383904303566823259/9461433136521066986250,33985299003853401804725633/5006049278582575125
3,3,6,exponential_decay,1/20,20,20,0,True,True,20,1258644915.731477,82076594.26370902,286849016.12594855,0.065210285473,1067412238.314178,1354261254.4401267,1237390652150940641165866220530099768409/1159243456028964785988318337500,1569918496963293522127545042768389056379/1159243456028964785988318337500,175940658630874540191364456210735073/613356325941251209517628750
3,3,7,exponential_decay,1/20,20,20,0,True,True,20,59696393959.033875,3892818891.7639594,13604990302.975283,0.065210285473,50626400423.71702,64231390726.6923,264257166886319539275037725438812912712285144086543/5219750262207514600340193793828551468750,335271818587605466934617037408009045945076118396733/5219750262207514600340193793828551468750,37573889789040173364856778819680493773963478471/2761772625506621481661478197792884375
3,3,8,exponential_decay,1/20,20,20,0,True,True,20,3147008322293.6763,205217311081.97565,717212797435.795,0.065210285473,2668866457336.48,3386079254772.275,585448121245553625400073795010857541201486340678022641709965103/219362088963352997917801414021624813276534707187500,742777418722319778109605925335117565781439302981657334278120093/219362088963352997917801414021624813276534707187500,83243014537971509370122820277386256391509503864356980194791/116064597335107406305715033873875562580177093750
3,4,1,exponential_decay,1/20,35,35,0,True,True,35,41.490476190476,3.143620991974,12.0,0.07576729121,33.490476190476,45.490476190476,7033/210,9553/210,12
3,4,2,exponential_decay,1/20,35,35,0,True,True,35,1072.853394881762,81.287195595854,310.29387755102,0.07576729121,865.990809847749,1176.284687398769,267331363/308700,363119083/308700,76022/245
3,4,3,exponential_decay,1/20,35,35,0,True,True,35,33783.40156177164,2559.676824201734,9770.936753777636,0.07576729121,27269.44372591989,37040.380479697524,97449767091664/3573588375,132367073087824/3573588375,110848590464/11344725
3,4,4,exponential_decay,1/20,35,35,0,True,True,35,1259207.8903430353,95406.77092179698,364191.8838132043,0.07576729121,1016413.3011342324,1380605.1849474367,706402203649140340472/694995040758375,959513756783767620152/694995040758375,803528740109927872/2206333462725
3,4,5,exponential_decay,1/20,35,35,0,True,True,35,54394867.05875588,4121351.73278064,15732246.641577508,0.07576729121,43906702.63103755,59638949.27261505,207710165594337677774163793912/4730716568260533493125,282134965437609531604804027192/4730716568260533493125,236269205851656678827429312/15018147835747725375
3,4,6,exponential_decay,1/20,35,35,0,True,True,35,2679109541.24628,202988872.79562095,774860099.155357,0.07576729121,2162536141.8093753,2937396240.9647326,626726467704660979477553153726174731796/289810864007241196497079584375,851289342525611593480600778834942018036/289810864007241196497079584375,712898015304605123819198809869102496/920034488911876814276443125
3,4,7,exponential_decay,1/20,35,35,0,True,True,35,148500627237.85623,11251490268.827374,42949796928.65806,0.07576729121,119867429285.41751,162817226214.07556,312839022721349384152068845791244377705398599178424/2609875131103757300170096896914275734375,424932629611410588199163043344768596647187945108984/2609875131103757300170096896914275734375,355852720285908584276489516042934028386632844224/8285317876519864444984434593378653125
3,4,8,exponential_decay,1/20,35,35,0,True,True,35,9164997096468.025,694407003948.6915,2650727956283.648,0.07576729121,7397845125612.261,10048573081895.908,405701690145415993376933839897263910743833265510327037730355572/54840522240838249479450353505406203319133676796875,551068995586401106886086872250613129437770394628203354391879252/54840522240838249479450353505406203319133676796875,461483509336460677806835023343965773631546441644051798925472/174096896002661109458572550810813343870265640625
3,5,1,exponential_decay,1/20,56,56,0,True,True,56,43.490476190476,3.70748628392,15.0,0.085248233836,33.490476190476,48.490476190476,7033/210,10183/210,15
3,5,2,exponential_decay,1/20,56,56,0,True,True,56,1255.040469711694,106.989983435489,432.867346938775,0.085248233836,966.462238419177,1399.329585357953,298346893/308700,431973043/308700,42421/98
3,5,3,exponential_decay,1/20,56,56,0,True,True,56,44540.50675245131,3796.999534802035,15362.158794505816,0.085248233836,34299.067556114096,49661.226350619916,122570749091869/3573588375,177468781174819/3573588375,34855893386/2268945
3,5,4,exponential_decay,1/20,56,56,0,True,True,56,1882859.739661529,160510.46736685015,649404.1585386856,0.085248233836,1449923.6339690718,2099327.7925077574,2015379470173732473889/1389990081516750,2918044809438236567839/1389990081516750,286560425163334633/441266692545
3,5,5,exponential_decay,1/20,56,56,0,True,True,56,92632342.25838801,7896743.573609313,31949181.880425077,0.085248233836,71332887.67143796,103282069.55186303,674911347138278193107891955059/9461433136521066986250,977196395266470473541541842509/9461433136521066986250,95963507342283263629730123/3003629567149545075
3,5,6,exponential_decay,1/20,56,56,0,True,True,56,5210845708.35836,444215393.4288805,1797236831.4167125,0.085248233836,4012687820.7472186,5809924652.163931,4651682097288340915428917715262862334959/1159243456028964785988318337500,6735117133042396636117257087234711667409/1159243456028964785988318337500,661407947858430387520107737133920423/368013795564750725710577250
3,5,7,exponential_decay,1/20,56,56,0,True,True,56,330519246839.30206,28176182041.819283,113997112399.4089,0.085248233836,254521171906.3628,368518284305.7717,1328536953795601130322288013016015931314513859101153/5219750262207514600340193793828551468750,1923573411133315272298003531429274879649608222270303/5219750262207514600340193793828551468750,188900462646893378404989053464526650265109321641/1657063575303972888996886918675730625
3,5,8,exponential_decay,1/20,56,56,0,True,True,56,23373293711937.664,1992532007870.2144,8061521426979.485,0.085248233836,17998946093951.34,26060467520930.83,3948286414307948918851918440392901258814093276770187880391215573/219362088963352997917801414021624813276534707187500,5716678594752999266411074289566460048130799351251361181007215723/219362088963352997917801414021624813276534707187500,561394342998428681764811380690018663275144785549578825592381/69638758401064443783429020324325337548106256250
3,6,1,exponential_decay,1/20,84,84,0,True,True,84,45.490476190476,4.268122241675,18.0,0.093824523265,33.490476190476,51.490476190476,7033/210,10813/210,18
3,6,2,exponential_decay,1/20,84,84,0,True,True,84,1449.227544541626,135.973083469303,573.440816326531,0.093824523265,1066.933666990606,1640.374483317136,329362423/308700,506383603/308700,140493/245
3,6,3,exponential_decay,1/20,84,84,0,True,True,84,57228.98013231141,5369.4817778633,22644.775976147506,0.093824523265,42132.462814879735,64777.23879102724,150564079325374/3573588375,231487187508214/3573588375,85632918712/3781575
3,6,4,exponential_decay,1/20,84,84,0,True,True,84,2705384.1614966025,253831.37920143263,1070485.9343093433,0.093824523265,1991726.8719570404,3062212.8062663837,1384240298555333979617/694995040758375,2128222714101923264837/694995040758375,787282979414380196/735444487575
3,6,5,exponential_decay,1/20,84,84,0,True,True,84,149330945.4620975,14010904.766711345,59088346.47196991,0.093824523265,109938714.48078422,169027060.95275414,520088898087510156591361829797/4730716568260533493125,799619117733577040128308753817/4730716568260533493125,295799174228642204801002036/5006049278582575125
3,6,6,exponential_decay,1/20,84,84,0,True,True,84,9445627970.78288,886231541.2984128,3737514260.395613,0.093824523265,6953951797.185806,10691466057.581419,4030661557214252380760413538663299825867/579621728014482392994159168750,6197006031303527796553725521621820136087/579621728014482392994159168750,1146214007454643077139318509501862598/306678162970625604758814375
3,6,7,exponential_decay,1/20,84,84,0,True,True,84,674692692777.7784,63302720250.33699,266967275065.42474,0.093824523265,496714509400.8286,763681784466.2534,1296362845343626087993063612838339112054193861639729/2609875131103757300170096896914275734375,1993114097355414316716763379158390561444902349766869/2609875131103757300170096896914275734375,737302912181786485421904514624393068138315860452/2761772625506621481661478197792884375
3,6,8,exponential_decay,1/20,84,84,0,True,True,84,53784404174865.52,5046296080805.437,21281801296031.79,0.093824523265,39596536644177.664,60878337940209.45,4342989496990383934189078436269688026701945110136860621884862479/109681044481676498958900707010812406638267353593750,6677199691590647160583890961379800459651376720590057429893504619/109681044481676498958900707010812406638267353593750,1235031848994848267933763240799001287274831539922326353443726/58032298667553703152857516936937781290088546875
3,7,1,exponential_decay,1/20,120,120,0,True,True,120,47.490476190476,4.826397999239,21.0,0.101628755624,33.490476190476,54.490476190476,7033/210,11443/210,21
3,7,2,exponential_decay,1/20,120,120,0,True,True,120,1655.414619371558,168.23772780885,732.014285714286,0.101628755624,1167.405095562034,1899.41938127632,360377953/308700,586350763/308700,51241/70
3,7,3,exponential_decay,1/20,120,120,0,True,True,120,71992.82170135193,7316.540883383706,31834.7882987027,0.101628755624,50769.629502216805,82604.4178009195,181429757792179/3573588375,295194187177009/3573588375,51593845526/1620675
3,7,4,exponential_decay,1/20,120,120,0,True,True,120,3763278.987122263,382457.3605279566,1664099.1008933298,0.101628755624,2653879.5865267096,4317978.687420039,3688866302811899655979/1389990081516750,6001947547714569566809/1389990081516750,524508218798791363/315190494675
3,7,5,exponential_decay,1/20,120,120,0,True,True,120,230303965.7932572,23405505.458888356,101839014.25331037,0.101628755624,162411289.62438363,264250303.87769398,1536643557397263393850634642429/9461433136521066986250,2500186581444175318616921969759/9461433136521066986250,218490481643290685888047013/2145449690821103625
3,7,6,exponential_decay,1/20,120,120,0,True,True,120,16179540926.976204,1644306610.9794984,7154494684.444506,0.101628755624,11409877804.013199,18564372488.457706,13226826178392436970990101749429648537509/1159243456028964785988318337500,21520627322528743958344907481689672716439/1159243456028964785988318337500,1880680531550182990329887921147397773/262866996831964804078983750
3,7,7,exponential_decay,1/20,120,120,0,True,True,120,1285126353499.3882,130605792126.01588,568275064567.5626,0.101628755624,906276310454.3466,1474551375021.9092,4730536009126534113785216712997249066389764368651763/5219750262207514600340193793828551468750,7696789926409061547567785418289139921327751126188273/5219750262207514600340193793828551468750,672619935891729576821444150859839196131062756811/1183616839502837777854919227625521875
3,7,8,exponential_decay,1/20,120,120,0,True,True,120,114012415245970.25,11586939887158.172,50415597236010.11,0.101628755624,80402017088630.19,130817614324640.3,17637154425429121672544038632331082598887345889136251836878530443/219362088963352997917801414021624813276534707187500,28696425151455344703387094279790214443206014362204767491739090553/219362088963352997917801414021624813276534707187500,2507771139688485948036974069718624000979289903190139604276771/49741970286474602702449300231660955391504468750
3,8,1,exponential_decay,1/20,165,165,0,True,True,165,49.490476190476,5.382899753488,24.0,0.108766376237,33.490476190476,57.490476190476,7033/210,12073/210,24
3,8,2,exponential_decay,1/20,165,165,0,True,True,165,1873.60169420149,203.784866790029,908.587755102041,0.108766376237,1267.876524133463,2176.464279235504,391393483/308700,671874523/308700,222604/245
3,8,3,exponential_decay,1/20,165,165,0,True,True,165,88976.0314595729,9677.600513817915,43148.1957621714,0.108766376237,60210.5676181253,103358.7633802967,215167784492284/3573588375,369361675270204/3573588375,489504415168/11344725
3,8,4,exponential_decay,1/20,165,165,0,True,True,165,5095922.047812515,554264.9747274215,2471225.548058797,0.108766376237,3448438.349106651,5919663.8971654475,2396647550990120041562/694995040758375,4114137051486381240122/694995040758375,5452347620623051424/2206333462725
3,8,5,exponential_decay,1/20,165,165,0,True,True,165,342434169.661503,37245323.733849525,166060638.41951075,0.108766376237,231727077.38182917,397787715.8013399,1096235124284809982827926802282/4730716568260533493125,1881820937791911122235398874442/4730716568260533493125,2493923217482860760023720864/15018147835747725375
3,8,6,exponential_decay,1/20,165,165,0,True,True,165,26454061583.011314,2877312415.1378055,12828679917.095837,0.108766376237,17901608304.947426,30730288222.04326,5188080569976017476773902671561718163071/289810864007241196497079584375,8905971380821905160968481011483666057551/289810864007241196497079584375,11802827970939325981570089968006183792/920034488911876814276443125
3,8,7,exponential_decay,1/20,165,165,0,True,True,165,2312854761630.98,251560831185.37442,1121599922892.3447,0.108766376237,1565121479702.75,2686721402595.0947,4084771627032521349161557982734034056044230849889034/2609875131103757300170096896914275734375,7012007372837143501838118800731976846100099395806954/2609875131103757300170096896914275734375,9292811891443244929131939104755373936685296971168/8285317876519864444984434593378653125
3,8,8,exponential_decay,1/20,165,165,0,True,True,165,226004977759352.84,24581742442436.18,109599257953154.86,0.108766376237,152938805790582.94,262538063743737.8,8387243980445706014506961909231601935573228215673779993029103007/54840522240838249479450353505406203319133676796875,14397724523805063090166721332312402981398490579813670674796013167/54840522240838249479450353505406203319133676796875,19080890613839228811618283882796193796270674171872668831006064/174096896002661109458572550810813343870265640625
3,9,1,exponential_decay,1/20,220,220,0,True,True,220,51.490476190476,5.93803620506,27.0,0.115323000376,33.490476190476,60.490476190476,7033/210,12703/210,27
3,9,2,exponential_decay,1/20,220,220,0,True,True,220,2103.788769031422,242.615233001432,1103.161224489796,0.115323000376,1368.347952704891,2471.509177194687,422409013/308700,762954883/308700,540549/490
3,9,3,exponential_decay,1/20,220,220,0,True,True,220,108322.6094069743,12492.088325338751,56800.99836655362,0.115323000376,70455.27716260523,127256.27552915884,251778159425689/3573588375,454761546876799/3573588375,71599078466/1260525
3,9,4,exponential_decay,1/20,220,220,0,True,True,220,6745571.174841367,777919.5071306325,3537167.165573897,0.115323000376,4387459.731125435,7924626.896699333,6098525509318501759669/1389990081516750,11015152786132934430979/1389990081516750,867130031184203293/245148162525
3,9,5,exponential_decay,1/20,220,220,0,True,True,220,493760200.76273376,56941907.81807306,258912451.52360123,0.115323000376,321151899.74699956,580064351.2706008,3038557226122953411609026006999/9461433136521066986250,5488240074426258664534260965009/9461433136521066986250,432042830388589991697572303/1668683092860858375
3,9,6,exponential_decay,1/20,220,220,0,True,True,220,41600770515.45326,4797525673.783584,21814146751.3752,0.115323000376,27058006014.53647,48872152765.91167,31366816405543769243000323162523659656059/1159243456028964785988318337500,56654723275930968390990061870259924443469/1159243456028964785988318337500,4459948301655590678657802241223327123/204452108647083736505876250
3,9,7,exponential_decay,1/20,220,220,0,True,True,220,3969924036260.6445,457823551125.2399,2081704363784.1353,0.115323000376,2582121127071.221,4663825490855.356,13478027430081568687315189231532759786402247454018373/5219750262207514600340193793828551468750,24344004328782335708085432789444141556472024656390643/5219750262207514600340193793828551468750,1916398042098900709130554419384723416238055943981/920590875168873827220492732597628125
